tp2ï»¿,visitas
32.493569682921809,12.49734921512524
36.343525298952173,3.4424121937856049
33.035467541716649,3.5391318511596892
33.792096709408447,9.7716862242631759
34.127266444020073,3.6074384761761951
31.297492245341399,5.2307355796441763
35.165901039438687,1.0673578204395231
32.080234344890243,3.232427775517642
29.78885999009313,9.4520586553320562
33.130546321041692,9.5917216837888635
36.442611913925987,11.069228558820219
32.629364942460171,6.62205971828537
39.69454189963696,8.9233145646885035
30.387557176917799,3.1893015220550889
31.803343126280549,5.62863043366489
32.610794606254473,5.285202391534555
32.533878430811313,10.42259225860214
30.06089395119605,3.0706582267947939
32.693259009998911,2.8624178420171371
37.936229408600028,4.3086045583138981
33.39295021278236,6.3776340241272624
30.66966527755125,2.1371843807905648
34.757815473921717,0.1568285652662402
36.169174109146617,4.7039165699513577
31.983340846144809,2.9791351894643112
34.239071397654932,10.74196220182877
35.995731534854023,11.45200551439453
32.104494411702362,8.4700317379863161
29.868909911709409,3.3754946200424949
39.253495142087871,5.6809403329384933
30.377847885657541,4.7234079147505144
31.838305984052941,12.298529025124431
31.463501723625878,5.7522415420685089
35.552083606984553,6.2360211183914513
34.524746394560999,5.668644683308214
33.913383119497652,5.0375035807557254
33.591486391259352,13.53287159706106
29.64032194633381,2.4558717838837341
38.253427464778717,10.78777654023594
37.531474737600789,9.4087169420221883
36.662007089675633,1.580834531124879
34.262396417672392,10.97744113332657
34.95540048855262,5.7282124202115234
35.471541854903137,1.3841356752292699
32.13167934011102,6.3628716496460234
33.065455196450188,2.544449122314151
33.462145248782967,11.523751871631539
37.155734592229557,3.7400572991199459
39.749547129635559,4.4501186124828971
32.919959959548699,8.5823521921712231
26.02345782280862,5.7307482710084239
29.594001330978809,5.8436054203912482
31.477395801855948,11.715971485753791
35.004594453717779,7.6383424368120592
32.083343715669983,2.1052662744726929
36.540276229764132,9.6728164601750244
34.507030750938178,9.5735403576282607
31.35288620716933,4.6388565587987278
34.115364732618261,12.033961966306309
28.365288471361371,22.624969017694859
36.990246502287128,2.3266099510090141
33.339770342777761,4.9519106503378154
34.161894662207473,2.1582978466415801
31.318901599647919,5.9005646445144544
34.098509303248868,4.3758314083455163
38.691483473562833,17.355415234757331
32.207012899632382,3.085851156582879
34.933622230803721,1.275784338572459
37.037917702830299,11.228956576172621
35.800641453787279,2.9312087925659882
38.209329542295812,1.054566774756168
35.551876811504762,4.1315024923591146
37.067385594374372,4.4302488665750133
32.531795400597211,2.3277952098792452
38.115133621568198,2.1697534033019168
36.026716921768802,4.0413233805914279
36.007235259943272,1.279081334207913
32.895772350278868,7.0199426093138007
34.745539136329917,8.4144012044516181
30.483595868683221,6.7528652479695683
30.311538452980159,18.79036884858246
28.455796884131569,6.8833897742456243
31.055398643054989,12.19049939419639
34.459529370579027,9.1483112540026781
34.869128313873517,4.9107939255191413
35.923519800389933,3.611451997456177
34.51474878363544,9.6297529136689057
33.281527882881093,2.2847536265210699
36.830039375554868,7.9424128504306868
35.271279094427292,1.4438598863380729
37.188158838747469,2.6344617703855349
39.713278705222173,10.317300426756081
33.0843821663791,6.5239050949600266
39.707789346328163,21.14942926905907
31.132007276054161,2.5822691034744629
37.59573878810162,9.3917599898075892
27.844779893851779,4.361690703857799
33.925287714173322,8.7404224333828253
36.318974316053662,17.998649571918019
33.016089194802923,10.442101032529671
29.522909334050301,1.096999127468945
31.792205046599701,1.074691639863268
35.580375256354131,8.5415911488591512
30.807078362798318,2.2825807384434769
37.348201211649602,11.412612071898099
35.248603873485663,5.0044949816860758
32.043967942113952,21.03489707420459
38.619447616717721,5.9688176849326968
31.377830272326829,3.9583282089896459
34.410216087541869,2.894684811620635
36.478501443663987,4.0063265747265424
36.447243711727012,8.1315342142041285
35.696253827428322,3.011248885400299
41.337259838537591,17.526557242165079
35.658580221612041,2.6131993076800502
35.172163892501878,5.2664410198744713
34.984592592158613,3.55612522386174
34.795596813065053,4.5334576215676972
30.759481900721159,10.91254405755803
28.90693702350066,8.7942636431378869
37.876908320067429,10.91130091471012
35.335595804286157,2.952699536327196
39.170318434709209,12.935084603940171
32.524536803648559,4.5082028877241589
34.166895297623938,1.896419957039079
37.004617534401397,1.2132800673267921
35.274516412421022,2.3667801204472489
38.321718123096019,6.2997000534194676
35.377307348777357,3.517130880034439
32.642443372052739,3.8003478790562588
33.92119964756894,3.888820924516081
32.679368895750471,6.771967769107011
34.440332832557978,1.9186947324985399
33.971730189598553,1.9936705033207429
38.189238110543243,9.8566235262753832
33.679832840136058,22.67314581096711
31.97544344371908,7.2467389296958649
33.32896423468911,5.0774722335841087
35.994910323598482,3.3764909153707952
33.205487593369163,1.2165534344644831
32.834470968306192,4.8938943583514334
36.641350404961663,3.4194492062374988
34.543919242980323,1.216137282567521
32.826944477594417,10.34107220115639
35.199716851237397,0.88967113933189301
29.118140641834088,14.192091984999021
35.620087758096638,7.1996817508189581
35.164757178412529,3.4017767845480189
34.170249746447787,2.2733990832275559
31.401776340460621,2.7416457613108709
36.678557512495502,3.8256293970092798
32.83957464843202,7.8656556879495261
28.151709624793881,1.764938778298125
30.59837710083168,2.817987372171904
31.38170931665092,5.3884119394723839
28.19666887973187,22.103833252826298
34.681455778226102,8.5739990828647255
41.739444755774628,12.51551285042826
38.610097437192913,1.443561330870363
37.953014809738093,9.2376977086223917
30.367424880654379,3.9109062143873929
35.619109898522417,3.2032322990170541
43.767574780119062,13.804633173004611
34.668435648676493,14.207037124277649
35.905371989093211,1.766599221449668
30.788261420237681,8.1854538468686631
31.734507504144869,1.140631070319355
33.434138443429383,4.9434165909053229
35.400118989453631,5.7139812214592309
34.080290086399607,11.16468285398426
36.233503457323017,7.4499718205940137
31.537343206171791,4.4241546308791992
32.674289995781884,9.5866324571474788
34.441787812329707,11.527134348326269
31.560493113679009,4.171657479903546
31.090106322012002,4.1032879610806594
30.9123112938723,13.82414659804137
41.104028079656381,3.5798179722633301
30.521728993331251,8.4021862276107484
38.275001244360197,1.913337117083737
29.922064974133729,2.4601993828743689
34.974009518066048,4.9348510961061223
32.254126228070056,6.9556169799584247
30.343259628823329,5.8345872488056747
37.834168007178619,1.2070282917685291
33.992023134978432,8.41924322265257
33.356328826785791,2.1427128488326739
35.042936765415917,3.331600953771654
33.513965352711253,4.5153153154357977
31.341851236782428,6.3573995854671788
35.870997628339538,13.098394522324361
36.745186968614448,6.9507106722712404
34.830943552951751,12.298740927260919
30.2470277063392,5.5810408160063654
30.898524228352262,7.8544400470942772
36.94847880956344,7.423283889460504
37.586948960597027,7.2610582752383968
23.731389927567559,3.6486676742018749
35.996884016484323,7.7536493230032448
36.146451212379553,4.8308434516047054
29.45770823199803,1.163619000159386
35.248768677543318,9.0042124799123613
34.096661230252423,6.6756416346932443
30.429391428619439,5.3752108543087012
37.131744336186628,5.6512137305552459
33.692704866695117,2.9177564016648558
34.835752751882538,5.1768320081757588
38.992645300476092,3.392718222215287
28.331808172419219,12.931685506051039
36.791450898593872,2.0922192877893688
32.346397545900551,4.363852648257355
31.178869136102549,3.473560335194942
34.657150815906988,8.4971610716877013
31.967182256909659,3.1918661962600301
36.164767559447021,5.086715780051021
23.875141438733859,6.5644478795950789
32.969459753227312,4.3039354805711643
37.684799980168307,5.4406589629783388
34.531399075974569,6.6061215616749784
34.609461122205758,9.0276118002414218
34.190830592292073,6.0150536456706032
35.923231056312503,14.20103724881683
32.528418481744232,7.486717603145232
35.961738764654143,11.637500136045331
34.144974620766192,1.8465627699951419
34.734826661348599,3.7620814494392212
32.912238686600141,0.96942954381269764
32.278981755145047,5.0057253523949354
33.637363570649079,0.98298470564838725
29.733095826598198,3.0671435791107902
33.49667376214969,14.93624177528555
26.654264585807208,9.8101797226176686
35.834830333753423,1.4149129801549001
32.78166933363773,6.3595302671824498
34.885411136836801,6.2232425740075952
30.804109550206011,4.8443309919103896
30.34825198803669,12.67119565810188
36.587461674950333,10.64719993143021
35.015857058930791,5.8976228766254204
35.430445905113153,13.53641668364263
31.26371170263144,5.713399161140833
33.79161080402497,11.42035893067963
35.087647824231283,1.8251593717852701
42.487160577766893,1.386103879782014
23.856868530061998,4.8296347577040644
37.139454544551363,1.8877933443590711
33.87364842539462,8.9113702422569592
42.447545428285352,3.7075394993852089
39.04614052857282,7.6376426887362303
39.027944960269153,3.100794710846166
37.462418807637782,3.5559328144676781
35.897321696245832,3.4957236254111268
35.663891243696867,8.2014579587764018
36.528766929232873,10.37417285558781
33.249551545570156,1.5504361955135151
32.178588104836692,9.9174305445756765
33.739263291800007,5.4513434227587343
37.237272784320751,12.60146975376985
33.729957021622702,3.1134147966401708
34.023206887582752,4.4753314478570809
27.913262736911239,7.3712767313753682
37.650280956879428,5.2651977648754533
32.325802220681382,2.3166535117852529
30.733604111869031,5.1174785196883326
33.87139073173811,0.52104202530007315
38.362198341879427,9.2891186524437082
35.388764555317422,4.5720486951800554
31.276914123855921,4.0791326413089131
38.38764435939791,2.0998036310386379
32.066558238582601,0.9533465301521199
39.448496175672702,9.3952540458227976
39.13580130381844,19.302634597303271
36.292719340133772,8.7548510226681184
33.368336549947593,0.69904047457901974
34.712708473465518,13.709867070663
37.406676056148669,12.97754033879508
33.110289679739118,4.0182844173096184
31.505261052053779,9.6327647673047139
31.295915285856061,4.1234336987849449
30.099615384789129,4.1803905208347993
34.598677051639143,7.781844091099094
38.016126060690063,6.6343754143090514
33.719641562854299,3.199499691236761
38.896300107822391,5.9070073501120284
38.572228640452828,4.5269520593129959
30.036599534507321,5.7861104241024446
35.35385719653015,3.5160084008813879
33.954530762143172,3.3301957052993409
31.86595824134173,2.5605830475116771
36.976472837084209,2.420649729419706
32.372342231524073,4.8821340899569776
37.02926974652749,6.9126412437754317
36.482857143918771,7.4479794647412128
34.953500693735052,4.0896957482861191
37.659415083116038,12.662022913542531
27.98835395140965,5.4406846808969158
38.077177013466262,5.7166266546940774
31.526724026401919,1.619999158301118
31.806326067932101,5.0374929958398207
38.180058344215539,5.0934077895974958
34.832682308496643,4.3477807392506786
30.811216325722661,1.11715968693163
31.312083702482379,6.8810134861337371
36.948097780582671,7.6778152992200503
30.729246969836151,7.8012481339718089
36.576260316154674,6.7489729547623787
33.344757411575337,2.7642712175800219
29.38587306284893,2.5689571996931142
37.342454324976707,4.8220028973464766
36.551491483215237,5.3910564669892427
34.618421440736491,1.4443891626112979
31.726688099655721,2.026655412034156
36.2022295626154,2.610268453831238
27.757259572203811,4.0144539471348564
27.303993296130301,2.3082365604899162
26.471215380945349,2.9557139257277689
32.922721822332257,17.69383716171323
30.523582996534309,7.8014527945269192
32.162100079525253,0.75097167688879518
35.543067396260533,6.6044148277343968
35.117651762422071,5.4925621032945271
32.290750869641442,4.0123364201618479
35.761223355219627,7.2288450045905082
29.41386118044494,1.2859207098471761
30.403277434675399,9.1656266352138935
29.22962933923446,12.376076441356441
34.649879498135327,4.7450964209464663
38.707012158056422,10.97010384019724
34.236762901073376,6.3639013511890061
37.009605483179079,6.1997831434014818
38.579831761203707,8.3610295187055748
35.340999089018609,2.2738467744473012
33.303903109500119,13.744406504170961
35.215146745506772,0.32387657686756272
38.28845147160856,2.4186768533353611
32.992556905758683,5.304844381519402
32.956584016882452,11.036129892299179
37.194425844038662,6.1517390073735907
34.204910964146677,3.6418351553899049
31.345204521995079,5.8591536623560811
36.939144991051293,5.5994618737046498
33.536618554236689,17.337501999350451
32.605403493647472,8.8553116265197058
33.784895158543343,5.6250775230581418
35.32145108598565,7.3960327608778327
37.55833309512176,0.95007080155175494
33.936300428198273,6.9901440054622457
32.295005751015893,23.665237460916
42.332384304233457,11.22628141648376
35.192461457428067,7.8255917072725412
35.725838371834747,2.4328640554115819
32.981965084886347,3.9643660427236891
36.018319399892668,1.5832744744511089
29.533942644154319,1.9686496927087369
37.239284841788177,5.7051926942494351
27.37722427892901,6.4573692140140766
32.2593254950621,3.6574285757536269
37.84245204489244,10.60195217355577
36.837341167970152,1.9664631762449289
33.188581298932199,6.1243331411252822
31.83442755359221,0.33939356025480971
35.777819060819532,9.5507189473325909
33.541400683495283,9.3984609623024333
33.452386922968969,2.032428239966968
34.079586408429812,9.0573170114849155
29.160516186721502,5.1273328214986513
33.867867072172672,3.2299251909187832
29.716055348709411,9.8726414290974045
30.472526573900019,0.14245688483228619
28.710901610749271,2.7399514139609868
39.002658009674363,3.4671661175022082
35.905337978434027,7.1260468428895516
38.564278356160763,8.1090285041529793
33.07383920065061,6.4719774468784346
31.932738589454541,6.8499462147314256
31.50956302770172,2.719996213410921
30.244579254198349,6.7966330614411046
32.994120225531873,5.3508081800975127
39.567460912011093,10.456165806942611
31.528533086440241,10.59019273353787
29.921240606398008,5.0866612872332473
36.351995839459178,5.0246637079094052
34.07701885746603,9.5844133625691299
38.4526612767919,10.58462314971581
37.988110109371533,6.361913491881567
40.892738158443812,10.0747186492233
30.511951334696501,0.31246276707818432
37.007610291357267,1.8377964595057279
29.616574211534999,6.6747703858618257
37.113148271715147,4.3696840370015044
32.325092481891517,10.07422574039458
33.139805196919824,3.6925054558596822
37.616243977168708,7.197849555660099
29.008081168250449,13.330337763062751
33.433069771506403,4.1700110888499973
34.528042265540932,0.79523450901207637
41.20938882819965,4.0750549683782342
28.48901487628083,6.9645633490209518
31.287553221438522,12.7339709784618
32.47983493774786,7.5292453506346844
